first_name,last_name,age,latitude,longitude,sourced_2024,sourced_2025,gender,fund
Sister,Lindgren,58,-0.567369,38.44683,FALSE,FALSE,female,FUND1
Aracely,Brekke,27,0.991141,36.773946,TRUE,FALSE,female,FUND2
Hermann,Douglas,59,-0.860314,36.722684,TRUE,TRUE,male,FUND2
Hobart,Spencer,61,1.807064,38.24293,FALSE,TRUE,male,FUND2
Carlo,Brekke,24,1.588448,36.73446,TRUE,TRUE,female,FUND1
Ebony,Ferry,69,0.276914,37.837521,FALSE,TRUE,female,FUND1
Earnest,Willms,62,2.626833,38.249972,TRUE,TRUE,male,FUND2
Ambrose,Farrell,24,1.13604,36.166551,TRUE,TRUE,female,FUND2
Tristian,Fadel,59,1.685463,36.960069,FALSE,FALSE,female,FUND1
Lacy,Kuhlman-Nolan,26,-0.734533,38.358483,TRUE,FALSE,female,FUND3
Zachary,Little,65,0.810437,36.828922,FALSE,FALSE,male,FUND2
Hugh,Farrell,36,-0.201213,37.058736,FALSE,FALSE,male,FUND3
Rodger,Cormier,33,-0.739298,38.311332,TRUE,TRUE,female,FUND2
Orlando,Wilkinson,24,1.160746,36.962468,TRUE,TRUE,female,FUND1
Gertrude,Denesik,45,0.740501,36.437361,TRUE,TRUE,male,FUND3
Lionel,Flatley,70,1.358754,37.868368,TRUE,FALSE,male,FUND1
Patricia,Beatty,27,2.912769,38.125744,TRUE,FALSE,male,FUND3
Jonatan,Lemke,27,0.35677,37.667889,TRUE,FALSE,male,FUND2
Corbin,Casper,45,2.933488,36.786588,FALSE,TRUE,female,FUND2
Jennie,Bins,22,-0.358293,37.85677,FALSE,FALSE,male,FUND2
Jany,Lemke,43,1.023029,37.647475,TRUE,TRUE,male,FUND2
Stephen,Koepp,59,-0.174567,36.65681,FALSE,FALSE,female,FUND2
Rowena,Olson,30,0.812589,38.06869,FALSE,TRUE,female,FUND1
Abbie,Smith,59,0.481455,37.813477,TRUE,FALSE,female,FUND3
Marques,Bruen,69,0.807636,38.053194,FALSE,FALSE,female,FUND1
Maude,Gutkowski-Harvey,43,3.225155,38.07319,TRUE,TRUE,male,FUND1
Vivien,Ward,45,3.010276,36.63166,TRUE,FALSE,female,FUND2
Lexi,Hamill,42,1.635681,37.15633,FALSE,FALSE,male,FUND2
Sim,Dickinson,45,0.577561,36.316631,TRUE,TRUE,male,FUND2
Deonte,Thiel-Batz,55,-0.0064,36.272024,FALSE,FALSE,male,FUND2
Kevon,Bosco,76,0.232491,37.370456,FALSE,TRUE,male,FUND2
Mireya,Denesik,69,-1.016342,36.497771,TRUE,FALSE,male,FUND2
Shane,Jast-Bechtelar,29,-1.603595,38.203016,TRUE,TRUE,female,FUND2
Mason,Reichel,51,0.256116,36.264995,FALSE,FALSE,female,FUND1
Dale,Crist,70,1.722898,38.397932,FALSE,TRUE,female,FUND1
Katlyn,Heathcote,80,0.998123,36.485471,FALSE,TRUE,male,FUND2
Adan,Bayer,53,2.155828,37.702969,TRUE,FALSE,male,FUND1
Rosario,Franecki,72,-0.562936,38.451786,FALSE,FALSE,female,FUND1
Darion,Fay,70,0.118964,38.150517,TRUE,FALSE,female,FUND2
Thurman,Hane,48,1.343391,38.413557,FALSE,FALSE,male,FUND3
Donato,Jacobson,68,3.01431,37.604106,FALSE,TRUE,female,FUND2
Jennings,Bashirian,75,2.999711,37.284434,FALSE,TRUE,female,FUND2
Rey,Frami,55,-0.164669,37.416011,FALSE,TRUE,male,FUND1
Marvin,Block,57,3.199901,36.668339,FALSE,TRUE,female,FUND2
Angus,Watsica,70,1.95288,37.047195,TRUE,TRUE,male,FUND3
Raphaelle,Daniel,41,1.374993,38.450638,TRUE,TRUE,female,FUND3
Sadye,Schumm,44,2.036061,37.423864,TRUE,TRUE,male,FUND2
Jose,Murray,78,2.596033,37.422173,TRUE,TRUE,male,FUND3
Mckayla,Volkman,66,-0.786434,38.311535,TRUE,TRUE,female,FUND3
Mikayla,Becker,21,1.131004,36.744197,TRUE,TRUE,female,FUND1
Lavon,Bradtke,54,1.525527,38.151024,TRUE,FALSE,male,FUND2
Gerald,Johnston,21,-1.306156,36.787417,TRUE,FALSE,male,FUND1
Paolo,Bode,80,3.154223,36.980006,FALSE,FALSE,female,FUND3
Lane,Willms,70,0.221457,37.97097,FALSE,FALSE,female,FUND2
Keagan,Tromp,80,0.708066,38.15599,TRUE,TRUE,male,FUND3
Orpha,Sauer,79,2.58072,36.290164,FALSE,FALSE,male,FUND2
Queenie,Stiedemann,36,1.90633,37.179806,TRUE,FALSE,male,FUND3
Alisha,Roberts,38,2.570907,38.014863,TRUE,FALSE,male,FUND2
Tara,Funk,40,0.77629,38.115165,FALSE,FALSE,male,FUND2
Guy,Wunsch,73,2.81613,36.493416,TRUE,FALSE,female,FUND1
Hilario,Thiel,61,-0.714145,36.364584,TRUE,TRUE,female,FUND3
Cassandre,DuBuque,41,0.968621,37.184045,FALSE,FALSE,male,FUND2
Della,Waelchi,45,1.195251,37.944134,FALSE,FALSE,male,FUND1
Lillian,Schmitt,64,-0.612688,36.787142,TRUE,TRUE,female,FUND1
Waylon,McKenzie,23,-1.568592,37.21747,FALSE,FALSE,male,FUND2
Era,Herzog,52,0.007859,38.302814,TRUE,TRUE,male,FUND3
Lenore,Raynor,59,2.063812,37.105274,TRUE,TRUE,female,FUND3
Jamil,Gottlieb,67,2.831993,37.929538,FALSE,TRUE,female,FUND1
Margot,Konopelski,75,0.904228,37.959184,TRUE,FALSE,male,FUND3
Zack,Gusikowski,70,0.903747,38.055663,TRUE,TRUE,male,FUND3
Lera,Dare,30,2.202004,37.899082,TRUE,TRUE,female,FUND1
Javier,Morar,45,-0.801763,37.531554,TRUE,FALSE,female,FUND2
Ivah,Heller,37,0.303011,37.448379,FALSE,TRUE,male,FUND2
Floyd,Murazik,72,1.864369,37.926679,TRUE,TRUE,male,FUND3
Quinten,Brakus,56,2.603722,38.432014,FALSE,TRUE,male,FUND1
Billy,Emmerich,24,-1.116461,36.192188,TRUE,TRUE,female,FUND3
Raymundo,Leannon,41,-1.116754,38.339763,FALSE,TRUE,female,FUND2
Dawn,Harris,37,0.392079,37.824954,FALSE,FALSE,male,FUND1
Loma,Ullrich,39,2.19879,37.476407,FALSE,TRUE,female,FUND3
Demario,Sporer,62,-0.790326,36.748641,FALSE,FALSE,female,FUND1
Leilani,Parisian,37,-0.855311,36.828941,TRUE,FALSE,male,FUND3
Vaughn,Wisoky,67,1.433628,37.644173,FALSE,FALSE,female,FUND2
Terence,Goodwin,69,-0.560248,38.203282,TRUE,TRUE,female,FUND2
Carmelo,Cassin,62,-1.136784,36.545634,FALSE,TRUE,male,FUND1
Marisol,Walsh,34,-0.391818,38.295564,FALSE,FALSE,male,FUND3
Nicklaus,Kirlin,64,1.212461,38.156363,TRUE,TRUE,female,FUND1
Norval,Stamm,49,0.589567,37.044401,TRUE,TRUE,female,FUND2
Wilfred,Towne,76,2.75056,36.277288,TRUE,TRUE,female,FUND1
Nayeli,Altenwerth,50,2.499132,37.397814,FALSE,TRUE,male,FUND3
Dessie,Pfannerstill,41,2.494493,37.354551,TRUE,TRUE,male,FUND3
Russel,Bartell,51,1.383654,37.652888,TRUE,TRUE,male,FUND3
Roberta,Bosco,80,2.829997,38.268537,FALSE,TRUE,female,FUND2
Adolfo,Heidenreich,79,-1.238206,36.288765,FALSE,FALSE,female,FUND2
Carlie,Reynolds,45,-0.60349,38.160178,FALSE,TRUE,female,FUND1
Jaquelin,Predovic,61,2.713435,38.073214,TRUE,TRUE,male,FUND2
Orrin,Mohr,70,0.816013,38.053109,FALSE,TRUE,female,FUND3
Cole,Turcotte-Sanford,29,-0.787861,37.346995,TRUE,TRUE,male,FUND3
Keith,Douglas,73,1.534148,38.236454,TRUE,FALSE,male,FUND1
Theo,Vandervort,28,-1.431201,36.1908,TRUE,TRUE,male,FUND2
Wilmer,Bosco,49,-0.553981,37.523997,TRUE,FALSE,female,FUND1
Bianka,Ferry-Stoltenberg,21,0.990215,38.263804,FALSE,TRUE,male,FUND2
Frank,Mueller,55,1.491483,36.191823,FALSE,TRUE,male,FUND1
Fae,Emmerich,23,0.960702,36.933095,TRUE,TRUE,female,FUND1
Kenton,Rowe-Gibson,71,-0.621876,37.868503,FALSE,TRUE,female,FUND3
Eleazar,Kuhlman,46,1.659928,37.282777,TRUE,FALSE,female,FUND3
Duncan,Johns,39,1.962214,36.683835,FALSE,TRUE,male,FUND3
Annabell,Schmitt,77,3.109691,38.189115,FALSE,FALSE,female,FUND3
Mike,Bruen-Rippin,51,-0.496224,37.690224,TRUE,TRUE,male,FUND3
Patience,Cummerata,29,0.123331,36.811569,FALSE,FALSE,female,FUND2
Glenna,Ritchie,28,1.57608,36.367782,TRUE,TRUE,male,FUND2
Dejon,Windler,77,-1.18886,37.164317,TRUE,TRUE,female,FUND3
Terence,Hudson,23,-0.136016,36.890891,FALSE,FALSE,male,FUND1
Lia,Schroeder,39,1.322781,36.599536,FALSE,FALSE,male,FUND2
Lance,Witting-Schuster,32,2.006581,36.510596,FALSE,TRUE,female,FUND3
Rupert,Hand,24,0.711135,37.757115,FALSE,FALSE,male,FUND1
Maximilian,Rutherford,31,0.670357,38.089873,FALSE,TRUE,female,FUND3
Damien,Jones,27,2.219949,36.554531,FALSE,FALSE,female,FUND1
Mafalda,Pfeffer,79,2.734923,36.43684,FALSE,TRUE,male,FUND3
Madisyn,Kiehn,58,-1.330773,37.552983,TRUE,FALSE,female,FUND1
Ottis,Walker,59,0.066827,36.567225,FALSE,FALSE,female,FUND3
Erika,Kunde,74,-1.410788,36.997884,TRUE,FALSE,female,FUND2
Gregoria,Upton,60,-1.243444,37.931871,TRUE,TRUE,male,FUND1
Jamarcus,Bogan,53,0.691058,37.168219,TRUE,FALSE,female,FUND3
Icie,Kuhlman,40,1.583777,36.488125,TRUE,FALSE,male,FUND1
Raven,Kemmer,43,1.483017,37.055539,FALSE,TRUE,male,FUND1
Chelsey,Zboncak,54,1.777895,37.39319,FALSE,TRUE,male,FUND3
Kayleigh,Klein,25,0.813441,37.425947,TRUE,TRUE,female,FUND3
Jayne,Kling,79,0.543227,38.042101,TRUE,TRUE,male,FUND3
Florian,Hermann,56,3.071858,36.265627,FALSE,TRUE,male,FUND2
Isai,Jacobi,32,3.175694,37.96594,TRUE,TRUE,female,FUND1
Immanuel,Yundt,24,1.644086,36.855632,TRUE,TRUE,female,FUND2
Anabelle,Bosco-Gusikowski,25,2.292152,36.355702,FALSE,TRUE,male,FUND1
Stella,Fahey,46,-0.233898,38.041031,TRUE,FALSE,female,FUND3
Rusty,Nader,66,0.131315,37.994971,FALSE,TRUE,female,FUND2
Korey,Littel,74,1.264006,36.222515,TRUE,FALSE,female,FUND1
Mose,Hoppe,75,-0.466792,36.859752,TRUE,FALSE,female,FUND3
Dejon,Gutkowski,73,0.436138,37.537755,FALSE,TRUE,female,FUND2
Lazaro,Jones,31,1.084638,38.25903,TRUE,TRUE,female,FUND2
Jerome,Wuckert,68,0.543358,38.016467,FALSE,FALSE,female,FUND2
Lera,Ankunding,57,2.453141,36.283342,FALSE,TRUE,female,FUND2
Karlie,Labadie,69,2.68756,37.359901,TRUE,TRUE,male,FUND3
Loyal,Gutkowski,30,0.544155,37.507117,FALSE,FALSE,male,FUND1
Jerod,Mueller,78,3.272264,36.981074,TRUE,FALSE,male,FUND2
Esta,Kiehn,69,2.578451,36.581828,TRUE,FALSE,female,FUND3
Arch,Hermiston,37,2.562231,38.056208,FALSE,FALSE,male,FUND3
Theodora,Hayes-Hilll,68,0.156678,36.317868,FALSE,FALSE,male,FUND3
Jadyn,Fahey,78,1.208227,37.706173,FALSE,TRUE,female,FUND2
Ena,Klocko,76,-1.536672,37.188378,TRUE,TRUE,male,FUND3
Chanel,Schiller,39,1.88562,37.186219,FALSE,FALSE,male,FUND3
Quincy,Swaniawski,61,1.651173,37.357517,FALSE,TRUE,male,FUND3
Willis,Moen,75,1.190625,36.707454,FALSE,FALSE,male,FUND2
Norma,Goldner,49,1.341216,37.933424,FALSE,FALSE,male,FUND3
Jaylon,Hamill,54,2.908253,36.412044,TRUE,TRUE,female,FUND3
Arlene,Dickens-Hoeger,70,2.48767,36.545154,FALSE,TRUE,female,FUND2
Eloisa,Thiel,47,2.385558,36.524745,FALSE,FALSE,female,FUND1
Felicita,Gulgowski,26,-0.772994,37.571329,FALSE,TRUE,female,FUND1
Katelynn,Zieme,60,2.998751,37.729591,TRUE,FALSE,male,FUND1
Neha,Lang,36,-0.227413,36.481869,FALSE,TRUE,male,FUND2
Jaime,Gorczany,74,0.916428,37.761547,TRUE,FALSE,female,FUND3
Morris,Dare,27,-0.113783,36.501101,TRUE,TRUE,female,FUND3
Amelia,Skiles,65,0.049337,36.641345,FALSE,FALSE,male,FUND2
Taylor,Schowalter,71,0.099489,37.964884,TRUE,FALSE,male,FUND3
Davion,Kunde,27,0.780237,36.663024,TRUE,FALSE,male,FUND1
Wyatt,Terry,32,1.319729,36.252495,TRUE,FALSE,female,FUND2
Bernard,Von,52,2.742735,38.394297,FALSE,TRUE,male,FUND2
Tavares,Barrows-Bernhard,65,1.869791,38.260466,TRUE,TRUE,male,FUND1
Abdullah,Schinner,73,-0.831973,36.808264,FALSE,FALSE,female,FUND3
Maximilian,Kulas,35,0.234514,37.884178,FALSE,TRUE,female,FUND3
Ettie,Grant,76,-0.537531,37.054392,TRUE,FALSE,female,FUND2
Brant,Ernser,24,-0.943814,37.780319,FALSE,TRUE,female,FUND1
Talon,Bartoletti,72,2.064864,37.745644,FALSE,FALSE,female,FUND1
Ena,McClure,52,2.102175,36.949312,FALSE,TRUE,male,FUND2
Ronny,Johnston,38,2.45568,38.103291,TRUE,TRUE,male,FUND2
Neva,Ziemann,67,2.960612,36.955154,FALSE,FALSE,female,FUND1
Gilda,Veum,40,1.282062,38.286758,FALSE,FALSE,female,FUND1
Bella,Kuvalis,22,1.284971,38.24674,TRUE,TRUE,female,FUND1
Telly,Douglas,25,1.683921,37.315396,TRUE,TRUE,female,FUND3
Cecelia,Kreiger-MacGyver,77,0.723022,38.283066,FALSE,TRUE,male,FUND2
Tevin,Lindgren,74,-0.410579,37.634611,TRUE,TRUE,male,FUND1
Darrell,Considine,73,-0.455368,36.747966,FALSE,TRUE,male,FUND2
Hollis,Goodwin,30,-0.76116,38.102384,FALSE,FALSE,male,FUND1
Yolanda,Waelchi,27,0.021249,37.27985,TRUE,FALSE,female,FUND3
Magdalena,Stark,23,1.21494,38.413525,TRUE,FALSE,female,FUND3
Devante,Ondricka,79,-1.115377,37.838936,TRUE,FALSE,male,FUND3
Lizeth,Dare,67,3.302214,37.94027,TRUE,TRUE,female,FUND1
Melyna,McLaughlin,60,2.726023,37.335719,FALSE,FALSE,female,FUND3
Mauricio,Langworth,30,2.775747,38.150355,FALSE,TRUE,female,FUND2
Joy,Mosciski,67,0.264791,36.182311,TRUE,TRUE,male,FUND2
Rebecca,Nikolaus,59,2.099552,36.755089,FALSE,FALSE,male,FUND1
Leann,Hoppe,68,2.119748,38.202613,FALSE,TRUE,female,FUND1
Camryn,Langosh-Auer,20,0.151885,36.349741,FALSE,FALSE,male,FUND2
Jamie,Gutkowski,48,0.029918,38.222098,FALSE,FALSE,male,FUND2
Gregorio,Hoppe,50,2.437386,37.303663,FALSE,TRUE,male,FUND3
Anastacio,Ernser,24,0.017153,36.749068,FALSE,FALSE,female,FUND1
August,Wolff,29,2.583179,36.598683,FALSE,TRUE,male,FUND1
Lorna,Hettinger,58,-0.35606,37.70193,TRUE,FALSE,male,FUND2
Kathryn,Purdy,38,1.255704,36.160777,TRUE,FALSE,female,FUND3
Garnet,Metz,24,1.172178,37.962664,TRUE,TRUE,female,FUND3
Arielle,Hessel,71,2.959307,37.703735,FALSE,TRUE,male,FUND1
Vivien,Rice,50,0.732533,36.701019,FALSE,TRUE,female,FUND2
Maggie,Runolfsdottir,66,0.525551,36.331124,FALSE,TRUE,male,FUND3
Maurice,Predovic,66,0.490824,36.235408,TRUE,TRUE,male,FUND1
Maude,Jones,33,-0.341184,36.389242,TRUE,TRUE,female,FUND1
Marcellus,Kling,34,1.226997,38.430824,FALSE,FALSE,female,FUND1
Destinee,Corkery,65,2.761469,37.561219,FALSE,TRUE,female,FUND1
Tyrell,Brown,47,-0.989862,37.479392,TRUE,FALSE,female,FUND3
Bobbie,Tromp,79,1.264262,36.744124,TRUE,FALSE,male,FUND1
Donato,O'Reilly,24,2.4033,38.136775,TRUE,TRUE,female,FUND3
Marques,Ritchie,40,-1.548458,36.830318,FALSE,TRUE,male,FUND3
Fernando,Padberg,67,2.097724,38.136059,TRUE,FALSE,female,FUND1
Amya,Schmitt,59,2.260377,38.105966,FALSE,FALSE,female,FUND3
Marie,Ortiz,74,-1.567826,37.202118,FALSE,TRUE,female,FUND3
Amely,Deckow,31,2.252711,37.632209,TRUE,TRUE,male,FUND2
Yazmin,McGlynn-Moore,35,-0.33711,37.846732,FALSE,TRUE,female,FUND3
Eudora,Bruen,35,2.125715,38.418921,TRUE,TRUE,male,FUND2
Orval,Sauer,36,-1.013369,37.882474,FALSE,TRUE,male,FUND1
Arlene,Ortiz,26,-1.385857,36.279802,TRUE,FALSE,male,FUND1
Norris,Wiza,28,1.127315,37.099902,FALSE,TRUE,male,FUND3
Aletha,Dickens,43,0.196643,36.283028,FALSE,TRUE,female,FUND1
Chanel,Rau-Rolfson,37,0.880859,37.431111,TRUE,FALSE,male,FUND2
Jaunita,Dickens,34,1.5195,37.109604,FALSE,TRUE,female,FUND3
Abby,Lind,47,2.087981,38.333461,FALSE,FALSE,female,FUND1
Juwan,Robel,57,1.326458,36.407883,TRUE,FALSE,male,FUND2
Alexys,Satterfield,33,-1.27916,37.217342,TRUE,FALSE,male,FUND1
Harmony,Goldner,63,-1.501431,36.899718,TRUE,TRUE,male,FUND2
Maximus,Schuppe,61,1.735955,37.922433,FALSE,FALSE,male,FUND1
Laurence,Reichel,25,-1.458399,38.351812,TRUE,TRUE,male,FUND2
Don,Funk,21,2.658859,37.295175,FALSE,TRUE,female,FUND2
Rodrick,Mann,50,0.185049,37.482339,TRUE,TRUE,male,FUND1
Luigi,Schamberger,33,-0.801681,37.170796,TRUE,TRUE,female,FUND3
Juwan,Maggio-Lesch,42,2.379452,36.362519,TRUE,TRUE,female,FUND3
Wilbert,Quigley,29,-1.206748,37.077146,TRUE,FALSE,male,FUND3
Lemuel,Becker,54,1.661034,38.32721,TRUE,FALSE,female,FUND3
Monique,Welch,31,0.22642,36.248271,FALSE,TRUE,male,FUND2
Layne,DuBuque,28,2.257004,38.361407,TRUE,FALSE,female,FUND1
Axel,Towne,49,1.909598,36.447693,FALSE,TRUE,male,FUND1
Kyler,Cummings,20,1.99986,36.186422,FALSE,FALSE,female,FUND1
Billie,Hermann,35,2.507639,37.877398,TRUE,TRUE,female,FUND1
Giles,Brakus,55,2.884739,37.649071,FALSE,TRUE,male,FUND2
Cheyenne,Nicolas,27,0.10995,36.496636,FALSE,TRUE,female,FUND2
Carissa,Bednar,69,1.727044,37.405406,FALSE,FALSE,male,FUND1
Phoebe,Walker,60,1.317758,36.982345,FALSE,TRUE,male,FUND3
Mellie,Hilpert,72,0.291375,36.96779,TRUE,TRUE,male,FUND1
Aracely,Prosacco,74,-0.956137,38.067446,TRUE,FALSE,female,FUND1
Cassandre,Ernser,67,0.007401,37.177341,TRUE,FALSE,female,FUND1
Darien,Keebler,27,0.933073,36.2072,TRUE,FALSE,female,FUND3
Clyde,Kunze,72,-1.31332,36.636618,TRUE,TRUE,female,FUND1
Daryl,Goyette,43,2.535746,36.445537,FALSE,FALSE,male,FUND2
Earline,Hayes,40,0.689833,38.048461,FALSE,TRUE,female,FUND3
Erling,Thompson,24,0.651913,37.360103,FALSE,TRUE,female,FUND2
Aileen,Jacobson,34,1.043086,36.528524,FALSE,FALSE,female,FUND2
Benton,Jast,42,2.528459,37.836993,FALSE,FALSE,female,FUND1
Laurel,Skiles,29,-1.327672,37.12151,FALSE,FALSE,male,FUND3
Dameon,Hills,73,1.088184,38.09067,FALSE,TRUE,male,FUND1
Simeon,Balistreri,24,2.720137,36.362287,FALSE,FALSE,female,FUND1
Adrian,Weimann,47,0.280514,38.295513,TRUE,FALSE,female,FUND1
Hattie,Kozey,32,0.618134,36.735022,FALSE,FALSE,female,FUND3
Otilia,Schulist-Bayer,21,-1.390192,37.730522,TRUE,TRUE,male,FUND2
Kitty,Oberbrunner,40,2.707817,38.182802,FALSE,TRUE,female,FUND2
Astrid,Wuckert,43,1.303484,36.705583,TRUE,FALSE,female,FUND3
Chester,Jones,80,0.449982,36.962869,FALSE,TRUE,male,FUND1
Nedra,Heller,26,1.395746,38.275312,FALSE,FALSE,female,FUND3
Charlotte,Haag,75,-0.365081,37.447614,FALSE,FALSE,male,FUND2
Danielle,Weber,74,1.333926,37.767329,TRUE,TRUE,male,FUND3
Elizabeth,Kuhn,35,-1.334772,37.492366,FALSE,TRUE,male,FUND2
Alphonso,Lehner,52,-1.323164,36.244184,FALSE,TRUE,male,FUND3
Nova,Ritchie,56,-0.400709,36.479332,TRUE,FALSE,female,FUND1
Nelle,Brekke,33,-0.979891,36.946497,FALSE,TRUE,male,FUND2
Domenic,Hand,26,-0.171651,37.992297,FALSE,FALSE,female,FUND2
Taryn,Keebler,54,2.524371,37.498338,TRUE,FALSE,male,FUND1
Agnes,Rempel,73,2.868659,36.892042,FALSE,TRUE,female,FUND2
Lydia,Hoeger,31,0.852294,36.691346,TRUE,TRUE,male,FUND3
Conrad,Gusikowski,76,1.452898,37.354023,TRUE,FALSE,male,FUND1
Allan,Marquardt,77,-1.385255,36.823983,TRUE,FALSE,male,FUND1
Cruz,Klocko,44,2.674545,37.917565,FALSE,TRUE,male,FUND1
Drake,Nicolas,36,-0.061675,38.132745,FALSE,FALSE,male,FUND2
Murphy,Bednar,40,2.560779,38.268539,FALSE,TRUE,male,FUND1
Juvenal,Hand-Mohr,21,-0.096537,36.246179,FALSE,TRUE,female,FUND2
Earl,Rau,72,1.80604,37.40574,FALSE,TRUE,female,FUND2
Nyah,Armstrong,40,1.126525,36.760848,TRUE,TRUE,male,FUND3
Rhoda,Block,78,1.193119,36.811205,TRUE,FALSE,female,FUND2
Conor,Botsford-Sipes,79,0.296804,37.950505,FALSE,FALSE,female,FUND1
Newell,Kuvalis,75,-1.39353,37.826092,TRUE,FALSE,male,FUND3
Torey,Adams,55,-0.912465,37.573478,TRUE,TRUE,male,FUND3
Vito,Legros,66,1.91291,37.83215,FALSE,FALSE,male,FUND3
Kellen,Howell-Brakus,73,0.178604,38.123182,TRUE,TRUE,male,FUND3
Juana,Gutmann,79,-0.243036,36.50189,TRUE,FALSE,male,FUND3
Annamae,Yost,55,2.118698,38.300747,TRUE,TRUE,female,FUND3
Aniya,Fay,21,1.406891,37.024513,FALSE,TRUE,female,FUND1
Cyril,Hahn,46,-0.134228,37.637494,TRUE,FALSE,female,FUND2
Jesse,Rice,47,2.505376,38.307103,FALSE,FALSE,male,FUND1
Guillermo,Deckow,65,-0.154213,36.199186,TRUE,FALSE,female,FUND3
Lisa,Towne,59,3.292299,38.198631,FALSE,TRUE,male,FUND2
Moshe,Toy-Hickle,50,1.656367,36.803051,FALSE,FALSE,male,FUND2
Letitia,Cassin,75,-0.367031,37.97386,FALSE,TRUE,male,FUND2
Mckenna,Bogan,79,1.529776,37.901578,FALSE,TRUE,male,FUND2
Madelyn,Koepp,48,2.945143,36.961402,TRUE,FALSE,male,FUND3
Stephanie,Morar,24,2.826317,36.699523,FALSE,FALSE,female,FUND3
Colleen,Robel,50,0.741293,37.262753,TRUE,TRUE,male,FUND2
Marie,Quitzon,53,2.539376,38.068867,TRUE,TRUE,male,FUND1
Rocky,Lindgren,62,2.918967,37.96957,FALSE,FALSE,male,FUND3
Sadye,Greenholt-Ziemann,30,0.953802,38.125103,FALSE,FALSE,female,FUND1
Roger,Kautzer,51,1.176766,36.831601,TRUE,TRUE,male,FUND1
Devan,Jaskolski,32,0.583156,36.302734,FALSE,FALSE,female,FUND3
Justen,Turner,41,2.746526,38.321406,TRUE,FALSE,female,FUND3
Mathew,Gottlieb,71,1.807185,37.759297,TRUE,TRUE,female,FUND2
Estell,O'Hara,78,-1.247969,37.163817,TRUE,FALSE,male,FUND3
Delia,Thompson,40,-0.675432,37.237644,FALSE,TRUE,female,FUND3
Roberta,Nader,58,0.872181,38.33264,FALSE,FALSE,female,FUND3
Nathanael,Barrows,48,2.54199,37.593735,TRUE,FALSE,male,FUND2
Bonnie,Rolfson,53,2.4421,37.03185,FALSE,FALSE,female,FUND1
Wilburn,Stark-Reichel,49,-0.492441,37.087753,FALSE,TRUE,male,FUND1
Isabel,Hammes,36,1.415819,36.328998,FALSE,FALSE,male,FUND3
Kali,McClure,24,-0.680431,37.405026,TRUE,TRUE,male,FUND1
Duncan,Langworth,32,1.762431,38.191343,TRUE,FALSE,male,FUND3
Ben,Mraz,76,-1.171885,36.994247,TRUE,TRUE,male,FUND1
Brett,Douglas,26,1.029732,38.251714,TRUE,TRUE,male,FUND2
Anahi,Bayer,76,0.800747,37.185488,FALSE,FALSE,male,FUND1
Hayley,Johnson,57,1.480729,36.579842,FALSE,TRUE,male,FUND1
Fabian,Wolff,34,0.529062,37.439963,TRUE,TRUE,male,FUND1
Lawson,Armstrong,35,0.640402,37.006051,FALSE,FALSE,female,FUND3
Jaida,Rempel,29,-0.876042,37.422222,FALSE,TRUE,male,FUND1
Julius,Parker,33,2.649158,37.429274,TRUE,FALSE,male,FUND2
Josie,Kshlerin,54,0.12914,36.497161,FALSE,TRUE,female,FUND3
Vicenta,Klein,28,3.056935,38.033325,FALSE,FALSE,female,FUND2
Brooke,Batz,58,0.508238,38.345699,TRUE,TRUE,male,FUND3
Alvera,Cormier,39,2.154445,38.285979,FALSE,TRUE,female,FUND3
Hyman,Hand,27,2.071792,37.078205,FALSE,TRUE,female,FUND1
Hannah,Harris,48,3.196226,37.854114,TRUE,FALSE,female,FUND1
Daron,Haag,77,1.954211,36.562177,FALSE,FALSE,female,FUND3
Santa,Walker,61,1.28664,38.066418,TRUE,TRUE,male,FUND3
Sage,Roberts,61,2.857744,36.618111,TRUE,TRUE,male,FUND3
Katherine,Ledner,73,2.464134,36.459952,FALSE,FALSE,male,FUND1
Garth,Breitenberg,37,-1.081229,36.9416,TRUE,FALSE,male,FUND3
Leda,Johnston,63,3.226861,37.149205,TRUE,FALSE,male,FUND2
Aletha,King,35,1.783845,37.438743,TRUE,FALSE,male,FUND3
Ibrahim,Wiza,58,-0.950451,37.7464,FALSE,TRUE,male,FUND1
Cathryn,Stroman,64,3.087836,38.36712,FALSE,FALSE,female,FUND2
Tracey,Koepp,23,0.577353,36.658378,TRUE,TRUE,female,FUND3
Jeffrey,Heidenreich,49,0.396359,36.502491,FALSE,TRUE,male,FUND2
Marques,Johnston,29,2.243329,36.448019,FALSE,TRUE,male,FUND2
Casimir,Kautzer,55,0.891726,37.469431,TRUE,FALSE,male,FUND1
Ibrahim,Towne,38,-1.31157,38.197075,FALSE,FALSE,female,FUND1
Evie,Daugherty,74,3.137826,36.593134,TRUE,TRUE,male,FUND3
Dallas,Kohler,58,0.821123,37.990556,TRUE,TRUE,female,FUND3
Rupert,Jerde,79,-1.552897,36.935801,FALSE,TRUE,male,FUND2
Orval,Anderson,38,1.276582,36.46011,FALSE,FALSE,female,FUND2
Mohammed,Stracke,20,2.439646,37.690024,FALSE,TRUE,female,FUND3
Wendy,Gerlach,79,0.174344,37.671083,FALSE,FALSE,female,FUND3
Minnie,Auer,45,0.271119,38.199578,FALSE,TRUE,female,FUND1
Lowell,Wehner,42,0.852197,36.360457,TRUE,FALSE,female,FUND2
Cade,Marvin,36,0.741661,36.336585,FALSE,FALSE,female,FUND3
